OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Is_Weekend,AvgPricePerCartItem,QuantityToCartRatio,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200650,2023-05-18,C74499,2,372.23,518 Main St,TRK93767278,7,SAVE10,744.46,1,5,0,106.35142857142857,0.2857142857142857,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
ORD200651,2024-11-12,C81192,3,646.34,429 Main St,TRK76931118,5,NO_COUPON,1939.02,0,11,0,387.804,0.6,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
ORD200652,2024-06-05,C71473,5,341.84,328 Main St,TRK94857335,8,FREESHIP,1709.2,1,6,0,213.65,0.625,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200653,2024-02-25,C59338,3,690.3,747 Main St,TRK12902764,6,WINTER15,2070.9,1,2,1,345.15000000000003,0.5,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
ORD200654,2023-06-12,C62661,3,382.37,863 Main St,TRK25748100,8,NO_COUPON,1147.11,0,6,0,143.38875,0.375,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
ORD200655,2023-03-14,C22101,2,132.6,262 Main St,TRK70711522,4,WINTER15,265.2,1,3,0,66.3,0.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ORD200656,2024-01-18,C51404,2,189.06,835 Main St,TRK85682500,7,SAVE10,378.12,1,1,0,54.01714285714286,0.2857142857142857,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD200657,2023-12-24,C19384,4,87.79,532 Main St,TRK33207064,6,FREESHIP,351.16,1,12,1,58.52666666666667,0.6666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
ORD200658,2025-04-18,C86864,2,46.36,670 Main St,TRK15323191,4,SAVE10,92.72,1,4,0,23.18,0.5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
ORD200659,2024-10-26,C24301,2,642.04,964 Main St,TRK55000075,4,WINTER15,1284.08,1,10,1,321.02,0.5,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
ORD200660,2024-10-19,C43842,2,651.57,933 Main St,TRK54084424,7,WINTER15,1303.14,1,10,1,186.16285714285715,0.2857142857142857,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
ORD200661,2025-02-28,C63657,3,424.89,116 Main St,TRK86378984,6,FREESHIP,1274.67,1,2,0,212.44500000000002,0.5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
ORD200662,2023-01-28,C98332,3,438.89,985 Main St,TRK85744797,3,NO_COUPON,1316.67,0,1,1,438.89000000000004,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200663,2024-04-15,C59774,1,72.6,941 Main St,TRK87635135,6,FREESHIP,72.6,1,4,0,12.1,0.16666666666666666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD200664,2024-12-19,C14847,4,194.75,188 Main St,TRK46492755,5,NO_COUPON,779.0,0,12,0,155.8,0.8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
ORD200665,2023-05-02,C83653,4,231.26,253 Main St,TRK32619935,6,WINTER15,925.04,1,5,0,154.17333333333332,0.6666666666666666,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
ORD200666,2024-08-31,C35711,4,327.12,788 Main St,TRK45281495,4,NO_COUPON,1308.48,0,8,1,327.12,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ORD200667,2023-05-03,C10477,1,466.42,172 Main St,TRK41505339,5,SAVE10,466.42,1,5,0,93.284,0.2,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ORD200668,2024-07-05,C61257,2,253.67,981 Main St,TRK25226070,3,WINTER15,507.34,1,7,0,169.11333333333332,0.6666666666666666,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
ORD200669,2023-02-05,C60547,1,257.0,812 Main St,TRK65694249,5,NO_COUPON,257.0,0,2,1,51.4,0.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
ORD200670,2024-04-18,C14576,4,539.2,747 Main St,TRK21637540,8,FREESHIP,2156.8,1,4,0,269.6,0.5,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200671,2023-06-15,C49282,5,50.74,737 Main St,TRK88653901,7,WINTER15,253.7,1,6,0,36.24285714285714,0.7142857142857143,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200672,2023-05-09,C14017,2,624.16,984 Main St,TRK71009446,2,SAVE10,1248.32,1,5,0,624.16,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD200673,2023-02-21,C46504,2,372.92,131 Main St,TRK95024356,7,SAVE10,745.84,1,2,0,106.54857142857144,0.2857142857142857,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
ORD200674,2024-01-09,C56928,4,358.75,860 Main St,TRK57792939,9,SAVE10,1435.0,1,1,0,159.44444444444446,0.4444444444444444,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
ORD200675,2024-08-06,C97749,3,342.02,906 Main St,TRK90233116,5,NO_COUPON,1026.06,0,8,0,205.212,0.6,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
ORD200676,2025-06-23,C90431,2,422.34,985 Main St,TRK44151723,4,FREESHIP,844.68,1,6,0,211.17,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ORD200677,2025-04-03,C56722,5,22.07,179 Main St,TRK78778569,7,FREESHIP,110.35,1,4,0,15.764285714285714,0.7142857142857143,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
ORD200678,2024-11-24,C40863,3,163.13,457 Main St,TRK20553345,5,WINTER15,489.39,1,11,1,97.878,0.6,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD200679,2023-02-02,C40798,3,360.66,304 Main St,TRK66106697,5,FREESHIP,1081.98,1,2,0,216.39600000000002,0.6,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
ORD200680,2023-08-27,C16702,3,463.39,694 Main St,TRK16953491,3,NO_COUPON,1390.17,0,8,1,463.39000000000004,1.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200681,2024-01-30,C38262,1,155.27,548 Main St,TRK47300502,6,NO_COUPON,155.27,0,1,0,25.878333333333334,0.16666666666666666,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
ORD200682,2023-07-23,C50274,3,509.42,449 Main St,TRK91729086,5,FREESHIP,1528.26,1,7,1,305.652,0.6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
ORD200683,2025-05-18,C91591,4,652.48,887 Main St,TRK23554043,5,FREESHIP,2609.92,1,5,1,521.984,0.8,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200684,2024-09-22,C96583,4,34.84,288 Main St,TRK64353241,8,NO_COUPON,139.36,0,9,1,17.42,0.5,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD200685,2025-02-07,C64579,1,234.37,638 Main St,TRK10276565,5,FREESHIP,234.37,1,2,0,46.874,0.2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ORD200686,2023-10-09,C41903,3,53.6,525 Main St,TRK59112382,4,WINTER15,160.8,1,10,0,40.2,0.75,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200687,2023-09-13,C19742,1,332.09,408 Main St,TRK68845230,5,FREESHIP,332.09,1,9,0,66.41799999999999,0.2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
ORD200688,2024-03-06,C20077,4,593.22,154 Main St,TRK36415742,8,WINTER15,2372.88,1,3,0,296.61,0.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
ORD200689,2023-08-29,C13186,2,444.84,787 Main St,TRK56967415,7,NO_COUPON,889.68,0,8,0,127.09714285714286,0.2857142857142857,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
ORD200690,2024-07-12,C29318,1,24.48,128 Main St,TRK88666721,1,NO_COUPON,24.48,0,7,0,24.48,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ORD200691,2024-11-24,C36137,3,239.08,396 Main St,TRK57376416,8,NO_COUPON,717.24,0,11,1,89.655,0.375,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ORD200692,2023-01-23,C25534,5,196.84,319 Main St,TRK68347402,5,WINTER15,984.2,1,1,0,196.84,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
ORD200693,2025-03-12,C62070,1,176.58,674 Main St,TRK10267127,4,NO_COUPON,176.58,0,3,0,44.145,0.25,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
ORD200694,2023-10-02,C92049,4,666.52,619 Main St,TRK32287092,8,FREESHIP,2666.08,1,10,0,333.26,0.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD200695,2024-11-23,C52604,5,101.3,553 Main St,TRK48839788,7,FREESHIP,506.5,1,11,1,72.35714285714286,0.7142857142857143,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD200696,2023-07-02,C22429,4,151.2,965 Main St,TRK38572927,9,WINTER15,604.8,1,7,1,67.19999999999999,0.4444444444444444,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
ORD200697,2025-02-04,C27430,5,94.85,788 Main St,TRK45025840,6,WINTER15,474.25,1,2,0,79.04166666666667,0.8333333333333334,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD200698,2023-01-04,C44366,2,388.22,169 Main St,TRK48658394,2,WINTER15,776.44,1,1,0,388.22,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ORD200699,2023-11-13,C36813,3,614.15,897 Main St,TRK84088900,3,NO_COUPON,1842.45,0,11,0,614.15,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200700,2024-09-25,C40201,2,92.91,555 Main St,TRK30198779,3,WINTER15,185.82,1,9,0,61.94,0.6666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
ORD200701,2024-06-23,C75456,3,92.22,115 Main St,TRK90519490,5,FREESHIP,276.66,1,6,1,55.33200000000001,0.6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD200702,2024-06-09,C33315,3,562.55,154 Main St,TRK43589369,6,NO_COUPON,1687.65,0,6,1,281.27500000000003,0.5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
ORD200703,2023-03-22,C89336,1,92.79,799 Main St,TRK47665103,3,WINTER15,92.79,1,3,0,30.930000000000003,0.3333333333333333,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD200704,2023-06-03,C96034,4,30.27,819 Main St,TRK87261034,9,FREESHIP,121.08,1,6,1,13.453333333333333,0.4444444444444444,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ORD200705,2025-03-30,C50114,2,49.08,420 Main St,TRK20214786,7,FREESHIP,98.16,1,3,1,14.022857142857143,0.2857142857142857,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD200706,2025-03-02,C85330,5,228.09,969 Main St,TRK97693301,9,FREESHIP,1140.45,1,3,1,126.71666666666667,0.5555555555555556,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
ORD200707,2024-11-01,C31761,4,650.04,989 Main St,TRK17628852,6,SAVE10,2600.16,1,11,0,433.35999999999996,0.6666666666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ORD200708,2025-03-04,C25268,1,665.11,788 Main St,TRK20481215,3,FREESHIP,665.11,1,3,0,221.70333333333335,0.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200709,2024-12-07,C17132,1,386.03,855 Main St,TRK37504692,4,FREESHIP,386.03,1,12,1,96.5075,0.25,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
ORD200710,2024-07-22,C48790,5,21.54,113 Main St,TRK19086608,10,NO_COUPON,107.7,0,7,0,10.77,0.5,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
ORD200711,2024-07-04,C61070,2,475.78,632 Main St,TRK90764894,2,WINTER15,951.56,1,7,0,475.78,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
ORD200712,2024-01-09,C56969,2,68.4,993 Main St,TRK10513339,7,FREESHIP,136.8,1,1,0,19.542857142857144,0.2857142857142857,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
ORD200713,2025-06-21,C65056,4,532.49,638 Main St,TRK31705278,6,SAVE10,2129.96,1,6,1,354.99333333333334,0.6666666666666666,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
ORD200714,2023-04-21,C84888,1,51.73,278 Main St,TRK23612847,1,FREESHIP,51.73,1,4,0,51.73,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
ORD200715,2024-07-26,C68266,3,653.63,281 Main St,TRK96161062,7,FREESHIP,1960.89,1,7,0,280.12714285714287,0.42857142857142855,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200716,2024-06-13,C84115,3,454.29,891 Main St,TRK25466842,4,WINTER15,1362.87,1,6,0,340.7175,0.75,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200717,2023-10-16,C50087,3,122.11,707 Main St,TRK31143760,4,WINTER15,366.33,1,10,0,91.5825,0.75,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200718,2023-04-08,C16790,4,64.74,718 Main St,TRK91791367,8,SAVE10,258.96,1,4,1,32.37,0.5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ORD200719,2024-01-21,C46920,2,681.06,703 Main St,TRK86403837,3,FREESHIP,1362.12,1,1,1,454.03999999999996,0.6666666666666666,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
ORD200720,2023-09-21,C12740,5,128.95,305 Main St,TRK98506513,10,FREESHIP,644.75,1,9,0,64.475,0.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200721,2024-03-18,C46557,2,118.59,890 Main St,TRK56110689,2,NO_COUPON,237.18,0,3,0,118.59,1.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD200722,2024-11-15,C58156,1,95.1,516 Main St,TRK49719458,1,WINTER15,95.1,1,11,0,95.1,1.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
ORD200723,2023-12-09,C14455,3,54.95,385 Main St,TRK50933724,8,SAVE10,164.85,1,12,1,20.60625,0.375,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ORD200724,2024-10-18,C63150,3,136.97,326 Main St,TRK19348078,4,FREESHIP,410.91,1,10,0,102.7275,0.75,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
ORD200725,2023-03-12,C95269,2,194.85,372 Main St,TRK45670926,5,NO_COUPON,389.7,0,3,1,77.94,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ORD200726,2024-10-25,C18105,4,583.02,338 Main St,TRK94006117,4,FREESHIP,2332.08,1,10,0,583.02,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
ORD200727,2024-09-29,C29063,5,95.75,379 Main St,TRK92745947,8,SAVE10,478.75,1,9,1,59.84375,0.625,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD200728,2024-07-29,C10154,4,325.76,827 Main St,TRK79793300,8,WINTER15,1303.04,1,7,0,162.88,0.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD200729,2023-09-08,C36997,4,186.41,819 Main St,TRK92794872,6,SAVE10,745.64,1,9,0,124.27333333333333,0.6666666666666666,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ORD200730,2025-02-22,C77357,1,474.6,407 Main St,TRK91943923,4,SAVE10,474.6,1,2,1,118.65,0.25,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD200731,2024-06-07,C71310,5,584.46,308 Main St,TRK48292586,8,NO_COUPON,2922.3,0,6,0,365.2875,0.625,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
ORD200732,2025-03-07,C80987,1,132.05,787 Main St,TRK42187776,2,NO_COUPON,132.05,0,3,0,66.025,0.5,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ORD200733,2023-12-04,C90757,4,494.84,694 Main St,TRK87991608,8,SAVE10,1979.36,1,12,0,247.42,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ORD200734,2024-01-23,C51898,4,224.61,630 Main St,TRK19767885,6,WINTER15,898.44,1,1,0,149.74,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
ORD200735,2024-06-28,C94508,4,44.07,359 Main St,TRK13443264,6,NO_COUPON,176.28,0,6,0,29.38,0.6666666666666666,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
ORD200736,2024-02-09,C59441,5,418.53,696 Main St,TRK66186874,6,FREESHIP,2092.65,1,2,0,348.77500000000003,0.8333333333333334,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
ORD200737,2024-01-03,C91029,4,532.87,972 Main St,TRK25501930,9,FREESHIP,2131.48,1,1,0,236.8311111111111,0.4444444444444444,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD200738,2025-06-04,C96261,2,485.37,264 Main St,TRK44998396,5,SAVE10,970.74,1,6,0,194.148,0.4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD200739,2024-06-13,C35123,4,386.73,513 Main St,TRK58979275,4,SAVE10,1546.92,1,6,0,386.73,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD200740,2024-07-20,C10892,2,377.47,433 Main St,TRK76154554,7,NO_COUPON,754.94,0,7,1,107.84857142857143,0.2857142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD200741,2025-01-23,C99683,5,332.64,945 Main St,TRK87305883,10,NO_COUPON,1663.2,0,1,0,166.32,0.5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
ORD200742,2024-11-30,C41974,3,699.93,726 Main St,TRK48051468,7,SAVE10,2099.79,1,11,1,299.96999999999997,0.42857142857142855,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
ORD200743,2024-09-30,C23978,1,576.35,549 Main St,TRK87090813,1,WINTER15,576.35,1,9,0,576.35,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ORD200744,2024-06-12,C10642,2,461.37,200 Main St,TRK98725693,5,SAVE10,922.74,1,6,0,184.548,0.4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
ORD200745,2023-03-02,C73813,4,111.3,364 Main St,TRK89906749,7,FREESHIP,445.2,1,3,0,63.6,0.5714285714285714,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
ORD200746,2025-02-24,C32183,3,661.89,551 Main St,TRK76287027,6,WINTER15,1985.67,1,2,0,330.945,0.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ORD200747,2025-03-12,C54277,2,259.58,940 Main St,TRK26500181,7,FREESHIP,519.16,1,3,0,74.16571428571429,0.2857142857142857,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
ORD200748,2024-07-15,C56553,3,70.81,249 Main St,TRK37667360,8,FREESHIP,212.43,1,7,0,26.55375,0.375,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
ORD200749,2025-04-13,C17551,1,518.39,997 Main St,TRK88797170,4,FREESHIP,518.39,1,4,1,129.5975,0.25,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
ORD200750,2023-01-14,C14737,4,145.41,637 Main St,TRK10295115,7,FREESHIP,581.64,1,1,1,83.09142857142857,0.5714285714285714,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
ORD200751,2023-01-24,C35168,2,599.86,455 Main St,TRK76960854,7,FREESHIP,1199.72,1,1,0,171.38857142857142,0.2857142857142857,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
ORD200752,2024-10-03,C82217,4,429.37,299 Main St,TRK33305694,8,FREESHIP,1717.48,1,10,0,214.685,0.5,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
ORD200753,2024-04-24,C42270,2,241.49,864 Main St,TRK72697796,7,FREESHIP,482.98,1,4,0,68.99714285714286,0.2857142857142857,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ORD200754,2025-05-31,C48846,2,452.05,983 Main St,TRK52804097,3,WINTER15,904.1,1,5,1,301.3666666666667,0.6666666666666666,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
ORD200755,2023-06-13,C54160,3,336.71,658 Main St,TRK60515972,4,NO_COUPON,1010.13,0,6,0,252.5325,0.75,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
ORD200756,2024-06-27,C14080,1,283.69,202 Main St,TRK93163682,6,NO_COUPON,283.69,0,6,0,47.281666666666666,0.16666666666666666,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD200757,2024-02-22,C81074,1,157.72,597 Main St,TRK91105190,2,FREESHIP,157.72,1,2,0,78.86,0.5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD200758,2023-03-26,C69021,3,624.84,917 Main St,TRK57148510,8,WINTER15,1874.52,1,3,1,234.315,0.375,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
ORD200759,2023-07-24,C96283,3,308.01,366 Main St,TRK91784124,3,FREESHIP,924.03,1,7,0,308.01,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD200760,2025-02-18,C96636,1,39.56,283 Main St,TRK73324346,5,NO_COUPON,39.56,0,2,0,7.912000000000001,0.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD200761,2023-06-02,C37235,4,37.76,217 Main St,TRK67789367,7,NO_COUPON,151.04,0,6,0,21.577142857142857,0.5714285714285714,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD200762,2024-09-17,C12444,3,76.96,611 Main St,TRK97621403,8,FREESHIP,230.88,1,9,0,28.86,0.375,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ORD200763,2023-04-06,C79142,1,569.96,533 Main St,TRK30915955,4,FREESHIP,569.96,1,4,0,142.49,0.25,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD200764,2024-03-10,C35983,5,627.43,806 Main St,TRK14016163,10,FREESHIP,3137.15,1,3,1,313.71500000000003,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
ORD200765,2023-10-06,C36150,2,534.91,281 Main St,TRK96249043,5,SAVE10,1069.82,1,10,0,213.964,0.4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ORD200766,2023-01-22,C91454,2,278.88,494 Main St,TRK99985340,3,FREESHIP,557.76,1,1,1,185.92,0.6666666666666666,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
ORD200767,2025-04-18,C19368,2,323.22,517 Main St,TRK80436037,7,NO_COUPON,646.44,0,4,0,92.34857142857143,0.2857142857142857,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
ORD200768,2023-09-04,C35987,5,653.46,165 Main St,TRK28918815,9,WINTER15,3267.3,1,9,0,363.03333333333336,0.5555555555555556,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ORD200769,2023-07-06,C13366,4,678.55,568 Main St,TRK98691410,5,NO_COUPON,2714.2,0,7,0,542.8399999999999,0.8,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD200770,2024-02-11,C72166,1,314.38,227 Main St,TRK67733444,6,NO_COUPON,314.38,0,2,1,52.39666666666667,0.16666666666666666,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ORD200771,2024-06-12,C20357,3,692.44,272 Main St,TRK82236408,8,FREESHIP,2077.32,1,6,0,259.665,0.375,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ORD200772,2024-07-28,C33802,1,604.87,461 Main St,TRK25799478,4,NO_COUPON,604.87,0,7,1,151.2175,0.25,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
ORD200773,2025-06-28,C99205,2,512.33,415 Main St,TRK48904015,7,NO_COUPON,1024.66,0,6,1,146.38000000000002,0.2857142857142857,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ORD200774,2025-04-15,C29701,3,20.54,257 Main St,TRK42266846,3,FREESHIP,61.62,1,4,0,20.54,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ORD200775,2023-03-04,C73941,2,625.22,569 Main St,TRK22051900,5,NO_COUPON,1250.44,0,3,1,250.08800000000002,0.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200776,2023-08-21,C69168,1,21.19,482 Main St,TRK10446197,5,WINTER15,21.19,1,8,0,4.238,0.2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
ORD200777,2025-03-21,C66116,5,64.49,633 Main St,TRK41967983,7,NO_COUPON,322.45,0,3,0,46.06428571428571,0.7142857142857143,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ORD200778,2023-04-28,C85059,4,246.85,316 Main St,TRK56503740,8,WINTER15,987.4,1,4,0,123.425,0.5,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
ORD200779,2023-12-01,C18076,3,588.74,751 Main St,TRK26661705,8,FREESHIP,1766.22,1,12,0,220.7775,0.375,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
ORD200780,2024-03-31,C41284,4,184.48,661 Main St,TRK73613128,4,WINTER15,737.92,1,3,1,184.48,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ORD200781,2024-01-10,C43524,5,524.26,934 Main St,TRK51479426,5,FREESHIP,2621.3,1,1,0,524.26,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
ORD200782,2024-08-11,C58063,2,493.63,167 Main St,TRK50548869,6,SAVE10,987.26,1,8,1,164.54333333333332,0.3333333333333333,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
